URL,favorite,comment,like
https://www.gocomics.com/calvinandhobbes/1988/01/22,14,7,5
https://www.gocomics.com/calvinandhobbes/1988/01/23,18,3,7
https://www.gocomics.com/calvinandhobbes/1988/01/24,36,10,8
https://www.gocomics.com/calvinandhobbes/1988/01/25,16,14,2
https://www.gocomics.com/calvinandhobbes/1988/01/26,22,12,4
https://www.gocomics.com/calvinandhobbes/1988/01/27,14,4,2
https://www.gocomics.com/calvinandhobbes/1988/01/28,12,6,2
https://www.gocomics.com/calvinandhobbes/1988/01/29,20,9,12
https://www.gocomics.com/calvinandhobbes/1988/01/30,16,3,4
https://www.gocomics.com/calvinandhobbes/1988/01/31,13,9,4
https://www.gocomics.com/calvinandhobbes/1988/02/01,9,6,1
https://www.gocomics.com/calvinandhobbes/1988/02/02,13,7,1
https://www.gocomics.com/calvinandhobbes/1988/02/03,12,6,1
https://www.gocomics.com/calvinandhobbes/1988/02/04,10,4,3
https://www.gocomics.com/calvinandhobbes/1988/02/05,24,3,3
https://www.gocomics.com/calvinandhobbes/1988/02/06,16,4,4
https://www.gocomics.com/calvinandhobbes/1988/02/07,24,8,6
https://www.gocomics.com/calvinandhobbes/1988/02/08,12,6,5
https://www.gocomics.com/calvinandhobbes/1988/02/09,9,7,2
https://www.gocomics.com/calvinandhobbes/1988/02/10,10,2,1
https://www.gocomics.com/calvinandhobbes/1988/02/11,16,9,3
https://www.gocomics.com/calvinandhobbes/1988/02/12,14,3,0
https://www.gocomics.com/calvinandhobbes/1988/02/13,15,6,2
https://www.gocomics.com/calvinandhobbes/1988/02/14,23,10,6
https://www.gocomics.com/calvinandhobbes/1988/02/15,9,4,1
https://www.gocomics.com/calvinandhobbes/1988/02/16,7,6,2
https://www.gocomics.com/calvinandhobbes/1988/02/17,8,4,1
https://www.gocomics.com/calvinandhobbes/1988/02/18,7,7,1
https://www.gocomics.com/calvinandhobbes/1988/02/19,16,11,4
https://www.gocomics.com/calvinandhobbes/1988/02/20,12,5,2
https://www.gocomics.com/calvinandhobbes/1988/02/21,31,6,5
https://www.gocomics.com/calvinandhobbes/1988/02/22,12,6,4
https://www.gocomics.com/calvinandhobbes/1988/02/23,10,7,2
https://www.gocomics.com/calvinandhobbes/1988/02/24,12,6,2
https://www.gocomics.com/calvinandhobbes/1988/02/25,9,3,2
https://www.gocomics.com/calvinandhobbes/1988/02/26,9,6,3
https://www.gocomics.com/calvinandhobbes/1988/02/27,11,3,3
https://www.gocomics.com/calvinandhobbes/1988/02/28,80,10,22
https://www.gocomics.com/calvinandhobbes/1988/02/29,13,6,1
https://www.gocomics.com/calvinandhobbes/1988/03/01,7,3,2
https://www.gocomics.com/calvinandhobbes/1988/03/02,5,6,1
https://www.gocomics.com/calvinandhobbes/1988/03/03,8,3,1
https://www.gocomics.com/calvinandhobbes/1988/03/04,22,5,4
https://www.gocomics.com/calvinandhobbes/1988/03/05,13,5,2
https://www.gocomics.com/calvinandhobbes/1988/03/06,18,5,3
https://www.gocomics.com/calvinandhobbes/1988/03/07,38,5,8
https://www.gocomics.com/calvinandhobbes/1988/03/08,9,2,2
https://www.gocomics.com/calvinandhobbes/1988/03/09,11,8,3
https://www.gocomics.com/calvinandhobbes/1988/03/10,10,8,2
https://www.gocomics.com/calvinandhobbes/1988/03/11,11,3,3
https://www.gocomics.com/calvinandhobbes/1988/03/12,12,5,3
https://www.gocomics.com/calvinandhobbes/1988/03/13,16,11,3
https://www.gocomics.com/calvinandhobbes/1988/03/14,10,5,2
https://www.gocomics.com/calvinandhobbes/1988/03/15,9,4,1
https://www.gocomics.com/calvinandhobbes/1988/03/16,13,5,4
https://www.gocomics.com/calvinandhobbes/1988/03/17,22,5,4
https://www.gocomics.com/calvinandhobbes/1988/03/18,8,3,2
https://www.gocomics.com/calvinandhobbes/1988/03/19,13,6,4
https://www.gocomics.com/calvinandhobbes/1988/03/20,45,8,9
https://www.gocomics.com/calvinandhobbes/1988/03/21,12,3,3
https://www.gocomics.com/calvinandhobbes/1988/03/22,8,5,2
https://www.gocomics.com/calvinandhobbes/1988/03/23,9,5,2
https://www.gocomics.com/calvinandhobbes/1988/03/24,20,3,4
https://www.gocomics.com/calvinandhobbes/1988/03/25,11,3,3
https://www.gocomics.com/calvinandhobbes/1988/03/26,34,4,5
https://www.gocomics.com/calvinandhobbes/1988/03/27,20,4,15
https://www.gocomics.com/calvinandhobbes/1988/03/28,19,7,5
https://www.gocomics.com/calvinandhobbes/1988/03/29,11,5,3
https://www.gocomics.com/calvinandhobbes/1988/03/30,43,12,8
https://www.gocomics.com/calvinandhobbes/1988/03/31,11,6,3
https://www.gocomics.com/calvinandhobbes/1988/04/01,42,7,9
https://www.gocomics.com/calvinandhobbes/1988/04/02,16,6,4
https://www.gocomics.com/calvinandhobbes/1988/04/03,21,5,3
https://www.gocomics.com/calvinandhobbes/1988/04/04,20,6,5
https://www.gocomics.com/calvinandhobbes/1988/04/05,12,10,1
https://www.gocomics.com/calvinandhobbes/1988/04/06,18,6,2
https://www.gocomics.com/calvinandhobbes/1988/04/07,24,6,6
https://www.gocomics.com/calvinandhobbes/1988/04/08,17,11,4
https://www.gocomics.com/calvinandhobbes/1988/04/09,58,8,16
https://www.gocomics.com/calvinandhobbes/1988/04/10,46,10,4
https://www.gocomics.com/calvinandhobbes/1988/04/11,18,7,5
https://www.gocomics.com/calvinandhobbes/1988/04/12,7,3,2
https://www.gocomics.com/calvinandhobbes/1988/04/13,14,4,4
https://www.gocomics.com/calvinandhobbes/1988/04/14,8,4,2
https://www.gocomics.com/calvinandhobbes/1988/04/15,7,4,4
https://www.gocomics.com/calvinandhobbes/1988/04/16,11,8,4
https://www.gocomics.com/calvinandhobbes/1988/04/17,53,8,20
https://www.gocomics.com/calvinandhobbes/1988/04/18,38,4,7
https://www.gocomics.com/calvinandhobbes/1988/04/19,14,5,4
https://www.gocomics.com/calvinandhobbes/1988/04/20,15,5,3
https://www.gocomics.com/calvinandhobbes/1988/04/21,4,5,0
https://www.gocomics.com/calvinandhobbes/1988/04/22,6,4,2
https://www.gocomics.com/calvinandhobbes/1988/04/23,5,7,0
https://www.gocomics.com/calvinandhobbes/1988/04/24,16,9,4
https://www.gocomics.com/calvinandhobbes/1988/04/25,12,5,4
https://www.gocomics.com/calvinandhobbes/1988/04/26,38,8,2
https://www.gocomics.com/calvinandhobbes/1988/04/27,18,4,1
https://www.gocomics.com/calvinandhobbes/1988/04/28,8,5,3
https://www.gocomics.com/calvinandhobbes/1988/04/29,29,6,5
https://www.gocomics.com/calvinandhobbes/1988/04/30,9,9,9
https://www.gocomics.com/calvinandhobbes/1988/05/01,12,10,3
https://www.gocomics.com/calvinandhobbes/1988/05/02,7,3,2
https://www.gocomics.com/calvinandhobbes/1988/05/03,14,3,4
https://www.gocomics.com/calvinandhobbes/1988/05/04,8,4,2
https://www.gocomics.com/calvinandhobbes/1988/05/05,9,7,3
https://www.gocomics.com/calvinandhobbes/1988/05/06,7,2,0
https://www.gocomics.com/calvinandhobbes/1988/05/07,8,8,0
https://www.gocomics.com/calvinandhobbes/1988/05/08,8,3,1
https://www.gocomics.com/calvinandhobbes/1988/05/09,9,5,3
https://www.gocomics.com/calvinandhobbes/1988/05/10,8,9,1
https://www.gocomics.com/calvinandhobbes/1988/05/11,8,3,2
https://www.gocomics.com/calvinandhobbes/1988/05/12,7,9,1
https://www.gocomics.com/calvinandhobbes/1988/05/13,20,7,2
https://www.gocomics.com/calvinandhobbes/1988/05/14,30,5,6
https://www.gocomics.com/calvinandhobbes/1988/05/15,11,6,1
https://www.gocomics.com/calvinandhobbes/1988/05/16,13,7,3
https://www.gocomics.com/calvinandhobbes/1988/05/17,10,7,1
https://www.gocomics.com/calvinandhobbes/1988/05/18,11,8,1
https://www.gocomics.com/calvinandhobbes/1988/05/19,12,3,2
https://www.gocomics.com/calvinandhobbes/1988/05/20,18,10,5
https://www.gocomics.com/calvinandhobbes/1988/05/21,12,2,3
https://www.gocomics.com/calvinandhobbes/1988/05/22,15,6,4
https://www.gocomics.com/calvinandhobbes/1988/05/23,21,4,4
https://www.gocomics.com/calvinandhobbes/1988/05/24,27,14,6
https://www.gocomics.com/calvinandhobbes/1988/05/25,30,18,6
https://www.gocomics.com/calvinandhobbes/1988/05/26,16,9,3
https://www.gocomics.com/calvinandhobbes/1988/05/27,16,7,2
https://www.gocomics.com/calvinandhobbes/1988/05/28,17,6,4
https://www.gocomics.com/calvinandhobbes/1988/05/29,8,8,1
https://www.gocomics.com/calvinandhobbes/1988/05/30,7,3,0
https://www.gocomics.com/calvinandhobbes/1988/05/31,7,2,0
https://www.gocomics.com/calvinandhobbes/1988/06/01,7,4,0
https://www.gocomics.com/calvinandhobbes/1988/06/02,17,8,3
https://www.gocomics.com/calvinandhobbes/1988/06/03,12,10,4
https://www.gocomics.com/calvinandhobbes/1988/06/04,15,9,0
https://www.gocomics.com/calvinandhobbes/1988/06/05,31,7,3
https://www.gocomics.com/calvinandhobbes/1988/06/06,5,6,0
https://www.gocomics.com/calvinandhobbes/1988/06/07,18,6,3
https://www.gocomics.com/calvinandhobbes/1988/06/08,14,8,0
https://www.gocomics.com/calvinandhobbes/1988/06/09,6,3,1
https://www.gocomics.com/calvinandhobbes/1988/06/10,16,7,2
https://www.gocomics.com/calvinandhobbes/1988/06/11,7,2,1
https://www.gocomics.com/calvinandhobbes/1988/06/12,17,6,2
https://www.gocomics.com/calvinandhobbes/1988/06/13,16,4,3
https://www.gocomics.com/calvinandhobbes/1988/06/14,7,3,1
https://www.gocomics.com/calvinandhobbes/1988/06/15,11,4,8
https://www.gocomics.com/calvinandhobbes/1988/06/16,12,7,3
https://www.gocomics.com/calvinandhobbes/1988/06/17,10,6,1
https://www.gocomics.com/calvinandhobbes/1988/06/18,9,3,3
https://www.gocomics.com/calvinandhobbes/1988/06/19,30,8,3
https://www.gocomics.com/calvinandhobbes/1988/06/20,10,9,1
https://www.gocomics.com/calvinandhobbes/1988/06/21,16,4,9
https://www.gocomics.com/calvinandhobbes/1988/06/22,13,5,2
https://www.gocomics.com/calvinandhobbes/1988/06/23,10,5,2
https://www.gocomics.com/calvinandhobbes/1988/06/24,14,2,2
https://www.gocomics.com/calvinandhobbes/1988/06/25,15,6,3
https://www.gocomics.com/calvinandhobbes/1988/06/26,9,6,3
https://www.gocomics.com/calvinandhobbes/1988/06/27,23,2,6
https://www.gocomics.com/calvinandhobbes/1988/06/28,11,13,1
https://www.gocomics.com/calvinandhobbes/1988/06/29,15,5,3
https://www.gocomics.com/calvinandhobbes/1988/06/30,14,3,2
https://www.gocomics.com/calvinandhobbes/1988/07/01,13,5,3
https://www.gocomics.com/calvinandhobbes/1988/07/02,15,5,4
https://www.gocomics.com/calvinandhobbes/1988/07/03,21,8,8
https://www.gocomics.com/calvinandhobbes/1988/07/04,20,7,2
https://www.gocomics.com/calvinandhobbes/1988/07/05,8,6,1
https://www.gocomics.com/calvinandhobbes/1988/07/06,7,4,2
https://www.gocomics.com/calvinandhobbes/1988/07/07,14,9,2
https://www.gocomics.com/calvinandhobbes/1988/07/08,36,5,6
https://www.gocomics.com/calvinandhobbes/1988/07/09,9,8,1
https://www.gocomics.com/calvinandhobbes/1988/07/10,71,17,13
https://www.gocomics.com/calvinandhobbes/1988/07/11,15,3,1
https://www.gocomics.com/calvinandhobbes/1988/07/12,19,4,1
https://www.gocomics.com/calvinandhobbes/1988/07/13,10,6,1
https://www.gocomics.com/calvinandhobbes/1988/07/14,21,10,3
https://www.gocomics.com/calvinandhobbes/1988/07/15,20,5,5
https://www.gocomics.com/calvinandhobbes/1988/07/16,21,7,4
https://www.gocomics.com/calvinandhobbes/1988/07/17,13,5,3
https://www.gocomics.com/calvinandhobbes/1988/07/18,10,5,2
https://www.gocomics.com/calvinandhobbes/1988/07/19,10,6,3
https://www.gocomics.com/calvinandhobbes/1988/07/20,18,5,4
https://www.gocomics.com/calvinandhobbes/1988/07/21,17,8,2
https://www.gocomics.com/calvinandhobbes/1988/07/22,16,8,2
https://www.gocomics.com/calvinandhobbes/1988/07/23,7,8,3
https://www.gocomics.com/calvinandhobbes/1988/07/24,30,7,1
https://www.gocomics.com/calvinandhobbes/1988/07/25,37,7,8
https://www.gocomics.com/calvinandhobbes/1988/07/26,21,5,3
https://www.gocomics.com/calvinandhobbes/1988/07/27,27,9,4
https://www.gocomics.com/calvinandhobbes/1988/07/28,16,5,3
https://www.gocomics.com/calvinandhobbes/1988/07/29,42,6,8
https://www.gocomics.com/calvinandhobbes/1988/07/30,32,16,8
https://www.gocomics.com/calvinandhobbes/1988/07/31,32,10,11
https://www.gocomics.com/calvinandhobbes/1988/08/01,21,4,3
https://www.gocomics.com/calvinandhobbes/1988/08/02,15,6,1
https://www.gocomics.com/calvinandhobbes/1988/08/03,8,6,1
https://www.gocomics.com/calvinandhobbes/1988/08/04,49,9,7
https://www.gocomics.com/calvinandhobbes/1988/08/05,32,5,5
https://www.gocomics.com/calvinandhobbes/1988/08/06,15,7,4
https://www.gocomics.com/calvinandhobbes/1988/08/07,13,6,2
https://www.gocomics.com/calvinandhobbes/1988/08/08,9,5,2
https://www.gocomics.com/calvinandhobbes/1988/08/09,8,4,1
https://www.gocomics.com/calvinandhobbes/1988/08/10,13,6,1
https://www.gocomics.com/calvinandhobbes/1988/08/11,15,4,3
https://www.gocomics.com/calvinandhobbes/1988/08/12,39,7,4
https://www.gocomics.com/calvinandhobbes/1988/08/13,7,4,1
https://www.gocomics.com/calvinandhobbes/1988/08/14,29,8,6
https://www.gocomics.com/calvinandhobbes/1988/08/15,24,8,3
https://www.gocomics.com/calvinandhobbes/1988/08/16,20,6,2
https://www.gocomics.com/calvinandhobbes/1988/08/17,10,5,1
https://www.gocomics.com/calvinandhobbes/1988/08/18,19,5,4
https://www.gocomics.com/calvinandhobbes/1988/08/19,14,3,1
https://www.gocomics.com/calvinandhobbes/1988/08/20,9,3,1
https://www.gocomics.com/calvinandhobbes/1988/08/21,36,8,5
https://www.gocomics.com/calvinandhobbes/1988/08/22,10,4,4
https://www.gocomics.com/calvinandhobbes/1988/08/23,12,9,1
https://www.gocomics.com/calvinandhobbes/1988/08/24,10,7,1
https://www.gocomics.com/calvinandhobbes/1988/08/25,26,5,4
https://www.gocomics.com/calvinandhobbes/1988/08/26,20,4,2
https://www.gocomics.com/calvinandhobbes/1988/08/27,17,10,2
https://www.gocomics.com/calvinandhobbes/1988/08/28,55,7,12
https://www.gocomics.com/calvinandhobbes/1988/08/29,12,7,0
https://www.gocomics.com/calvinandhobbes/1988/08/30,13,6,1
https://www.gocomics.com/calvinandhobbes/1988/08/31,11,6,3
https://www.gocomics.com/calvinandhobbes/1988/09/01,16,6,4
https://www.gocomics.com/calvinandhobbes/1988/09/02,21,7,2
https://www.gocomics.com/calvinandhobbes/1988/09/03,12,3,1
https://www.gocomics.com/calvinandhobbes/1988/09/04,23,7,4
https://www.gocomics.com/calvinandhobbes/1988/09/05,10,3,2
https://www.gocomics.com/calvinandhobbes/1988/09/06,12,3,1
https://www.gocomics.com/calvinandhobbes/1988/09/07,21,2,3
https://www.gocomics.com/calvinandhobbes/1988/09/08,25,8,4
https://www.gocomics.com/calvinandhobbes/1988/09/09,6,2,1
https://www.gocomics.com/calvinandhobbes/1988/09/10,29,8,3
https://www.gocomics.com/calvinandhobbes/1988/09/11,21,4,3
https://www.gocomics.com/calvinandhobbes/1988/09/12,28,9,6
https://www.gocomics.com/calvinandhobbes/1988/09/13,18,4,2
https://www.gocomics.com/calvinandhobbes/1988/09/14,9,3,2
https://www.gocomics.com/calvinandhobbes/1988/09/15,14,3,2
https://www.gocomics.com/calvinandhobbes/1988/09/16,8,2,0
https://www.gocomics.com/calvinandhobbes/1988/09/17,12,11,2
https://www.gocomics.com/calvinandhobbes/1988/09/18,9,4,1
https://www.gocomics.com/calvinandhobbes/1988/09/19,20,8,2
https://www.gocomics.com/calvinandhobbes/1988/09/20,9,4,1
https://www.gocomics.com/calvinandhobbes/1988/09/21,19,11,1
https://www.gocomics.com/calvinandhobbes/1988/09/22,9,6,1
https://www.gocomics.com/calvinandhobbes/1988/09/23,15,12,1
https://www.gocomics.com/calvinandhobbes/1988/09/24,13,4,0
https://www.gocomics.com/calvinandhobbes/1988/09/25,17,7,2
https://www.gocomics.com/calvinandhobbes/1988/09/26,8,4,0
https://www.gocomics.com/calvinandhobbes/1988/09/27,17,6,1
https://www.gocomics.com/calvinandhobbes/1988/09/28,20,2,1
https://www.gocomics.com/calvinandhobbes/1988/09/29,20,2,5
https://www.gocomics.com/calvinandhobbes/1988/09/30,14,5,2
https://www.gocomics.com/calvinandhobbes/1988/10/01,8,4,0
https://www.gocomics.com/calvinandhobbes/1988/10/02,7,2,1
https://www.gocomics.com/calvinandhobbes/1988/10/03,14,9,4
https://www.gocomics.com/calvinandhobbes/1988/10/04,23,5,3
https://www.gocomics.com/calvinandhobbes/1988/10/05,16,2,4
https://www.gocomics.com/calvinandhobbes/1988/10/06,15,6,3
https://www.gocomics.com/calvinandhobbes/1988/10/07,17,3,2
https://www.gocomics.com/calvinandhobbes/1988/10/08,6,2,0
https://www.gocomics.com/calvinandhobbes/1988/10/09,32,8,4
https://www.gocomics.com/calvinandhobbes/1988/10/10,13,4,2
https://www.gocomics.com/calvinandhobbes/1988/10/11,23,7,1
https://www.gocomics.com/calvinandhobbes/1988/10/12,15,8,1
https://www.gocomics.com/calvinandhobbes/1988/10/13,9,6,1
https://www.gocomics.com/calvinandhobbes/1988/10/14,12,4,2
https://www.gocomics.com/calvinandhobbes/1988/10/15,29,6,3
https://www.gocomics.com/calvinandhobbes/1988/10/16,13,3,6
https://www.gocomics.com/calvinandhobbes/1988/10/17,4,3,0
https://www.gocomics.com/calvinandhobbes/1988/10/18,7,3,1
https://www.gocomics.com/calvinandhobbes/1988/10/19,12,3,2
https://www.gocomics.com/calvinandhobbes/1988/10/20,26,2,4
https://www.gocomics.com/calvinandhobbes/1988/10/21,19,4,2
https://www.gocomics.com/calvinandhobbes/1988/10/22,13,2,0
https://www.gocomics.com/calvinandhobbes/1988/10/23,14,7,3
https://www.gocomics.com/calvinandhobbes/1988/10/24,9,2,3
https://www.gocomics.com/calvinandhobbes/1988/10/25,16,6,2
https://www.gocomics.com/calvinandhobbes/1988/10/26,19,3,2
https://www.gocomics.com/calvinandhobbes/1988/10/27,23,5,0
https://www.gocomics.com/calvinandhobbes/1988/10/28,8,5,0
https://www.gocomics.com/calvinandhobbes/1988/10/29,10,3,0
https://www.gocomics.com/calvinandhobbes/1988/10/30,12,5,1
https://www.gocomics.com/calvinandhobbes/1988/10/31,10,4,1
https://www.gocomics.com/calvinandhobbes/1988/11/01,7,6,0
https://www.gocomics.com/calvinandhobbes/1988/11/02,8,4,1
https://www.gocomics.com/calvinandhobbes/1988/11/03,7,6,0
https://www.gocomics.com/calvinandhobbes/1988/11/04,16,5,2
https://www.gocomics.com/calvinandhobbes/1988/11/05,7,3,0
https://www.gocomics.com/calvinandhobbes/1988/11/06,21,10,5
https://www.gocomics.com/calvinandhobbes/1988/11/07,8,3,1
https://www.gocomics.com/calvinandhobbes/1988/11/08,7,2,0
https://www.gocomics.com/calvinandhobbes/1988/11/09,13,3,0
https://www.gocomics.com/calvinandhobbes/1988/11/10,5,4,0
https://www.gocomics.com/calvinandhobbes/1988/11/11,15,5,2
https://www.gocomics.com/calvinandhobbes/1988/11/12,10,4,0
https://www.gocomics.com/calvinandhobbes/1988/11/13,23,4,3
https://www.gocomics.com/calvinandhobbes/1988/11/14,18,4,3
https://www.gocomics.com/calvinandhobbes/1988/11/15,23,5,4
https://www.gocomics.com/calvinandhobbes/1988/11/16,8,3,1
https://www.gocomics.com/calvinandhobbes/1988/11/17,12,4,3
https://www.gocomics.com/calvinandhobbes/1988/11/18,26,5,2
https://www.gocomics.com/calvinandhobbes/1988/11/19,20,7,2
https://www.gocomics.com/calvinandhobbes/1988/11/20,16,3,2
https://www.gocomics.com/calvinandhobbes/1988/11/21,35,4,3
https://www.gocomics.com/calvinandhobbes/1988/11/22,12,2,0
https://www.gocomics.com/calvinandhobbes/1988/11/23,36,5,5
https://www.gocomics.com/calvinandhobbes/1988/11/24,16,3,0
https://www.gocomics.com/calvinandhobbes/1988/11/25,21,4,4
https://www.gocomics.com/calvinandhobbes/1988/11/26,27,4,2
https://www.gocomics.com/calvinandhobbes/1988/11/27,32,9,4
https://www.gocomics.com/calvinandhobbes/1988/11/28,18,3,1
https://www.gocomics.com/calvinandhobbes/1988/11/29,9,7,0
https://www.gocomics.com/calvinandhobbes/1988/11/30,26,7,4
https://www.gocomics.com/calvinandhobbes/1988/12/01,23,5,2
https://www.gocomics.com/calvinandhobbes/1988/12/02,27,7,5
https://www.gocomics.com/calvinandhobbes/1988/12/03,16,5,4
https://www.gocomics.com/calvinandhobbes/1988/12/04,16,7,4
https://www.gocomics.com/calvinandhobbes/1988/12/05,19,3,6
https://www.gocomics.com/calvinandhobbes/1988/12/06,12,5,1
https://www.gocomics.com/calvinandhobbes/1988/12/07,31,10,0
https://www.gocomics.com/calvinandhobbes/1988/12/08,18,3,1
https://www.gocomics.com/calvinandhobbes/1988/12/09,26,13,4
https://www.gocomics.com/calvinandhobbes/1988/12/10,12,4,1
https://www.gocomics.com/calvinandhobbes/1988/12/11,24,5,6
https://www.gocomics.com/calvinandhobbes/1988/12/12,8,5,1
https://www.gocomics.com/calvinandhobbes/1988/12/13,32,6,5
https://www.gocomics.com/calvinandhobbes/1988/12/14,18,6,0
https://www.gocomics.com/calvinandhobbes/1988/12/15,39,6,8
https://www.gocomics.com/calvinandhobbes/1988/12/16,33,10,6
https://www.gocomics.com/calvinandhobbes/1988/12/17,14,7,6
https://www.gocomics.com/calvinandhobbes/1988/12/18,21,5,3
https://www.gocomics.com/calvinandhobbes/1988/12/19,19,4,3
https://www.gocomics.com/calvinandhobbes/1988/12/20,27,6,2
https://www.gocomics.com/calvinandhobbes/1988/12/21,9,2,2
https://www.gocomics.com/calvinandhobbes/1988/12/22,12,2,0
https://www.gocomics.com/calvinandhobbes/1988/12/23,25,4,1
https://www.gocomics.com/calvinandhobbes/1988/12/24,14,6,0
https://www.gocomics.com/calvinandhobbes/1988/12/25,75,13,17
https://www.gocomics.com/calvinandhobbes/1988/12/26,23,3,4
https://www.gocomics.com/calvinandhobbes/1988/12/27,13,3,2
https://www.gocomics.com/calvinandhobbes/1988/12/28,16,3,1
https://www.gocomics.com/calvinandhobbes/1988/12/29,28,9,5
https://www.gocomics.com/calvinandhobbes/1988/12/30,6,4,1
https://www.gocomics.com/calvinandhobbes/1988/12/31,14,6,1
https://www.gocomics.com/calvinandhobbes/1989/01/01,26,3,6
https://www.gocomics.com/calvinandhobbes/1989/01/02,27,5,9
https://www.gocomics.com/calvinandhobbes/1989/01/03,14,5,2
https://www.gocomics.com/calvinandhobbes/1989/01/04,13,4,1
https://www.gocomics.com/calvinandhobbes/1989/01/05,31,7,5
https://www.gocomics.com/calvinandhobbes/1989/01/06,12,3,1
https://www.gocomics.com/calvinandhobbes/1989/01/07,27,7,3
https://www.gocomics.com/calvinandhobbes/1989/01/08,17,6,2
https://www.gocomics.com/calvinandhobbes/1989/01/09,16,4,1
https://www.gocomics.com/calvinandhobbes/1989/01/10,11,5,0
https://www.gocomics.com/calvinandhobbes/1989/01/11,14,2,2
https://www.gocomics.com/calvinandhobbes/1989/01/12,21,3,3
https://www.gocomics.com/calvinandhobbes/1989/01/13,22,5,8
https://www.gocomics.com/calvinandhobbes/1989/01/14,13,5,1
https://www.gocomics.com/calvinandhobbes/1989/01/15,17,5,3
https://www.gocomics.com/calvinandhobbes/1989/01/16,11,3,5
https://www.gocomics.com/calvinandhobbes/1989/01/17,9,2,3
https://www.gocomics.com/calvinandhobbes/1989/01/18,9,4,3
https://www.gocomics.com/calvinandhobbes/1989/01/19,17,5,5
https://www.gocomics.com/calvinandhobbes/1989/01/20,15,3,9
https://www.gocomics.com/calvinandhobbes/1989/01/21,27,5,7
https://www.gocomics.com/calvinandhobbes/1989/01/22,38,7,6
https://www.gocomics.com/calvinandhobbes/1989/01/23,17,8,2
https://www.gocomics.com/calvinandhobbes/1989/01/24,28,4,6
https://www.gocomics.com/calvinandhobbes/1989/01/25,8,4,1
https://www.gocomics.com/calvinandhobbes/1989/01/26,12,4,2
https://www.gocomics.com/calvinandhobbes/1989/01/27,18,6,2
https://www.gocomics.com/calvinandhobbes/1989/01/28,10,5,1
https://www.gocomics.com/calvinandhobbes/1989/01/29,14,5,5
https://www.gocomics.com/calvinandhobbes/1989/01/30,19,6,2
https://www.gocomics.com/calvinandhobbes/1989/01/31,12,4,2
https://www.gocomics.com/calvinandhobbes/1989/02/01,12,3,1
https://www.gocomics.com/calvinandhobbes/1989/02/02,24,6,3
https://www.gocomics.com/calvinandhobbes/1989/02/03,18,5,2
https://www.gocomics.com/calvinandhobbes/1989/02/04,3,2,0
https://www.gocomics.com/calvinandhobbes/1989/02/05,36,12,10
https://www.gocomics.com/calvinandhobbes/1989/02/06,21,6,5
https://www.gocomics.com/calvinandhobbes/1989/02/07,10,3,1
https://www.gocomics.com/calvinandhobbes/1989/02/08,8,4,0
https://www.gocomics.com/calvinandhobbes/1989/02/09,20,8,3
https://www.gocomics.com/calvinandhobbes/1989/02/10,13,6,2
https://www.gocomics.com/calvinandhobbes/1989/02/11,9,6,1
https://www.gocomics.com/calvinandhobbes/1989/02/12,27,6,18
https://www.gocomics.com/calvinandhobbes/1989/02/13,10,4,2
https://www.gocomics.com/calvinandhobbes/1989/02/14,11,3,1
https://www.gocomics.com/calvinandhobbes/1989/02/15,6,2,1
https://www.gocomics.com/calvinandhobbes/1989/02/16,6,2,2
https://www.gocomics.com/calvinandhobbes/1989/02/17,9,3,1
https://www.gocomics.com/calvinandhobbes/1989/02/18,5,8,0
https://www.gocomics.com/calvinandhobbes/1989/02/19,11,2,3
https://www.gocomics.com/calvinandhobbes/1989/02/20,13,5,3
https://www.gocomics.com/calvinandhobbes/1989/02/21,24,4,1
https://www.gocomics.com/calvinandhobbes/1989/02/22,15,2,1
https://www.gocomics.com/calvinandhobbes/1989/02/23,34,7,6
https://www.gocomics.com/calvinandhobbes/1989/02/24,11,4,2
https://www.gocomics.com/calvinandhobbes/1989/02/25,18,3,3
https://www.gocomics.com/calvinandhobbes/1989/02/26,30,10,7
https://www.gocomics.com/calvinandhobbes/1989/02/27,7,2,1
https://www.gocomics.com/calvinandhobbes/1989/02/28,15,6,0
https://www.gocomics.com/calvinandhobbes/1989/03/01,10,3,0
https://www.gocomics.com/calvinandhobbes/1989/03/02,6,3,0
https://www.gocomics.com/calvinandhobbes/1989/03/03,4,3,0
https://www.gocomics.com/calvinandhobbes/1989/03/04,8,2,1
https://www.gocomics.com/calvinandhobbes/1989/03/05,23,4,2
https://www.gocomics.com/calvinandhobbes/1989/03/06,7,3,1
https://www.gocomics.com/calvinandhobbes/1989/03/07,7,2,1
https://www.gocomics.com/calvinandhobbes/1989/03/08,6,4,0
https://www.gocomics.com/calvinandhobbes/1989/03/09,9,2,0
https://www.gocomics.com/calvinandhobbes/1989/03/10,6,2,0
https://www.gocomics.com/calvinandhobbes/1989/03/11,7,4,0
https://www.gocomics.com/calvinandhobbes/1989/03/12,17,4,1
https://www.gocomics.com/calvinandhobbes/1989/03/13,8,4,0
https://www.gocomics.com/calvinandhobbes/1989/03/14,8,4,1
https://www.gocomics.com/calvinandhobbes/1989/03/15,14,4,0
https://www.gocomics.com/calvinandhobbes/1989/03/16,33,5,2
https://www.gocomics.com/calvinandhobbes/1989/03/17,16,4,3
https://www.gocomics.com/calvinandhobbes/1989/03/18,10,7,2
https://www.gocomics.com/calvinandhobbes/1989/03/19,12,3,3
